
1s
1s
0s
Run actions/setup-node@v4
Found in cache @ /opt/hostedtoolcache/node/20.20.2/x64
Environment details
3m 28s
Run node check-script.js
=== GitHub Actions 检测开始 ===

📊 分组数: 6
🚫 黑名单: 6 条

📋 待检测IP总数: 1679

[*] 第一阶段(测速)开始: 1679 个IP
    [+] 有效IP: 61.73.10.185:25010    | 延迟: 1018ms | 机房: ICN
    [+] 有效IP: 121.170.1.188:32768   | 延迟: 608ms | 机房: ICN
    [+] 有效IP: 59.9.136.68:19888     | 延迟: 781ms | 机房: ICN
    [+] 有效IP: 119.206.186.84:11300  | 延迟: 636ms | 机房: ICN
    [+] 有效IP: 118.35.104.76:10005   | 延迟: 1002ms | 机房: ICN
    [+] 有效IP: 112.171.112.109:29876 | 延迟: 639ms | 机房: ICN
    [+] 有效IP: 118.41.4.59:32412     | 延迟: 1281ms | 机房: ICN
    [+] 有效IP: 59.18.192.132:20880   | 延迟: 1286ms | 机房: ICN
    [+] 有效IP: 14.53.107.138:29999   | 延迟: 1355ms | 机房: ICN
    [+] 有效IP: 121.150.144.167:11371 | 延迟: 793ms | 机房: ICN
    [+] 有效IP: 218.152.227.25:12000  | 延迟: 725ms | 机房: ICN
    [+] 有效IP: 220.118.233.240:23791 | 延迟: 794ms | 机房: ICN
    [+] 有效IP: 220.127.122.167:10003 | 延迟: 704ms | 机房: ICN
    [+] 有效IP: 121.187.175.63:12203  | 延迟: 2034ms | 机房: ICN
    [+] 有效IP: 211.195.61.136:13722  | 延迟: 978ms | 机房: ICN
    [+] 有效IP: 210.183.12.194:13720  | 延迟: 691ms | 机房: ICN
    [+] 有效IP: 218.155.113.141:16992 | 延迟: 1286ms | 机房: ICN
    [+] 有效IP: 220.87.108.247:18000  | 延迟: 1278ms | 机房: ICN
    [+] 有效IP: 220.79.138.184:34599  | 延迟: 809ms | 机房: ICN
    [+] 有效IP: 125.141.32.222:11371  | 延迟: 798ms | 机房: ICN
    [+] 有效IP: 220.83.12.89:19150    | 延迟: 817ms | 机房: ICN
    [+] 有效IP: 175.212.45.195:28080  | 延迟: 786ms | 机房: ICN
    [+] 有效IP: 211.218.123.54:37810  | 延迟: 831ms | 机房: ICN
    [+] 有效IP: 121.181.107.158:10035 | 延迟: 692ms | 机房: ICN
    [+] 有效IP: 115.22.166.208:27016  | 延迟: 693ms | 机房: ICN
    [+] 有效IP: 175.205.117.61:30303  | 延迟: 811ms | 机房: ICN
    [+] 有效IP: 121.182.148.222:11300 | 延迟: 806ms | 机房: ICN
    [+] 有效IP: 169.211.181.68:27015  | 延迟: 1269ms | 机房: ICN
    [+] 有效IP: 220.123.86.198:27015  | 延迟: 816ms | 机房: ICN
    [+] 有效IP: 211.251.25.145:13720  | 延迟: 619ms | 机房: ICN
    [+] 有效IP: 14.39.208.40:17000    | 延迟: 705ms | 机房: ICN
    [+] 有效IP: 121.191.33.84:30303   | 延迟: 833ms | 机房: ICN
    [+] 有效IP: 14.58.44.20:28080     | 延迟: 1184ms | 机房: ICN
    [+] 有效IP: 210.178.173.195:33848 | 延迟: 691ms | 机房: ICN
    [+] 有效IP: 119.197.221.30:10101  | 延迟: 817ms | 机房: ICN
    [+] 有效IP: 121.176.214.32:10101  | 延迟: 818ms | 机房: ICN
    [+] 有效IP: 121.132.124.22:15000  | 延迟: 810ms | 机房: ICN
    [+] 有效IP: 218.147.66.126:33338  | 延迟: 992ms | 机房: ICN
    [+] 有效IP: 112.163.56.80:25565   | 延迟: 700ms | 机房: ICN
    [+] 有效IP: 211.225.164.199:22335 | 延迟: 824ms | 机房: ICN
    [+] 有效IP: 175.213.239.203:15000 | 延迟: 990ms | 机房: ICN
    [+] 有效IP: 211.216.95.201:14147  | 延迟: 963ms | 机房: ICN
    [+] 有效IP: 183.105.224.204:21907 | 延迟: 637ms | 机房: ICN
    [+] 有效IP: 14.33.75.54:11032     | 延迟: 1279ms | 机房: ICN
    [+] 有效IP: 14.37.134.28:11965    | 延迟: 974ms | 机房: ICN
    [+] 有效IP: 220.95.85.46:24289    | 延迟: 819ms | 机房: ICN
    [+] 有效IP: 119.202.98.107:17988  | 延迟: 823ms | 机房: ICN
    [+] 有效IP: 125.138.18.69:11300   | 延迟: 807ms | 机房: ICN
    [+] 有效IP: 211.195.227.57:15891  | 延迟: 681ms | 机房: ICN
    [+] 有效IP: 121.170.78.63:12300   | 延迟: 3130ms | 机房: ICN
    [+] 有效IP: 119.200.244.99:32770  | 延迟: 839ms | 机房: ICN
    [+] 有效IP: 121.132.42.132:32773  | 延迟: 612ms | 机房: ICN
    [+] 有效IP: 115.23.123.5:33890    | 延迟: 802ms | 机房: ICN
    [+] 有效IP: 121.172.193.90:33890  | 延迟: 805ms | 机房: ICN
    [+] 有效IP: 121.179.158.56:10035  | 延迟: 619ms | 机房: ICN
    [+] 有效IP: 121.154.163.105:19999 | 延迟: 1279ms | 机房: ICN
    [+] 有效IP: 112.172.55.228:25010  | 延迟: 690ms | 机房: ICN
    [+] 有效IP: 211.194.210.183:10035 | 延迟: 790ms | 机房: ICN
    [+] 有效IP: 211.220.16.114:11310  | 延迟: 685ms | 机房: ICN
    [+] 有效IP: 121.162.61.37:32768   | 延迟: 794ms | 机房: ICN
    [+] 有效IP: 211.224.59.175:20332  | 延迟: 680ms | 机房: ICN
    [+] 有效IP: 121.129.110.242:32963 | 延迟: 824ms | 机房: ICN
    [+] 有效IP: 210.96.92.11:11001    | 延迟: 714ms | 机房: ICN
    [+] 有效IP: 125.138.192.169:11310 | 延迟: 643ms | 机房: ICN
    [+] 有效IP: 220.122.15.78:13486   | 延迟: 1028ms | 机房: ICN
    [+] 有效IP: 14.36.35.171:30001    | 延迟: 803ms | 机房: ICN
    [+] 有效IP: 220.77.18.195:36814   | 延迟: 817ms | 机房: ICN
    [+] 有效IP: 175.196.178.94:11310  | 延迟: 1258ms | 机房: ICN
    [+] 有效IP: 211.230.85.30:16992   | 延迟: 1336ms | 机房: ICN
    [+] 有效IP: 14.39.193.90:32130    | 延迟: 929ms | 机房: ICN
    [+] 有效IP: 121.154.249.1:16010   | 延迟: 970ms | 机房: ICN
    [+] 有效IP: 121.145.66.194:18791  | 延迟: 811ms | 机房: ICN
    [+] 有效IP: 14.40.27.140:18889    | 延迟: 604ms | 机房: ICN
    [+] 有效IP: 121.165.39.209:18810  | 延迟: 693ms | 机房: ICN
    [+] 有效IP: 218.144.49.230:18889  | 延迟: 805ms | 机房: ICN
    [+] 有效IP: 221.156.27.142:18979  | 延迟: 851ms | 机房: ICN
[*] 第一阶段进度: 600/1679 | 有效: 592 | 失效: 8
    [+] 有效IP: 125.135.243.6:18810   | 延迟: 817ms | 机房: ICN
    [+] 有效IP: 59.9.104.98:18979     | 延迟: 2006ms | 机房: ICN
    [+] 有效IP: 14.37.180.168:18810   | 延迟: 815ms | 机房: ICN
    [+] 有效IP: 211.196.12.95:36169   | 延迟: 849ms | 机房: ICN
    [+] 有效IP: 121.154.81.51:18987   | 延迟: 711ms | 机房: ICN
    [+] 有效IP: 221.150.188.210:12300 | 延迟: 618ms | 机房: ICN
    [+] 有效IP: 175.197.237.36:18791  | 延迟: 692ms | 机房: ICN
    [+] 有效IP: 121.180.41.104:18979  | 延迟: 835ms | 机房: ICN
    [+] 有效IP: 222.102.234.186:18888 | 延迟: 1096ms | 机房: ICN
    [+] 有效IP: 121.148.242.250:18979 | 延迟: 979ms | 机房: ICN
    [+] 有效IP: 211.48.77.114:16992   | 延迟: 2376ms | 机房: ICN
    [+] 有效IP: 112.165.57.67:30001   | 延迟: 1155ms | 机房: ICN
    [+] 有效IP: 112.172.95.115:32400  | 延迟: 694ms | 机房: ICN
    [+] 有效IP: 218.150.86.237:12000  | 延迟: 725ms | 机房: ICN
    [+] 有效IP: 121.176.65.217:38520  | 延迟: 717ms | 机房: ICN
    [+] 有效IP: 211.221.15.175:24011  | 延迟: 715ms | 机房: ICN
    [+] 有效IP: 121.159.68.210:20002  | 延迟: 1332ms | 机房: ICN
    [+] 有效IP: 112.185.4.171:10333   | 延迟: 809ms | 机房: ICN
    [+] 有效IP: 220.86.228.109:32603  | 延迟: 610ms | 机房: ICN
    [+] 有效IP: 59.16.228.103:18469   | 延迟: 667ms | 机房: ICN
    [+] 有效IP: 121.150.166.119:11300 | 延迟: 1709ms | 机房: ICN
    [+] 有效IP: 121.159.188.143:17000 | 延迟: 924ms | 机房: ICN
    [+] 有效IP: 119.195.222.208:14443 | 延迟: 871ms | 机房: ICN
    [+] 有效IP: 220.84.20.21:29876    | 延迟: 1179ms | 机房: LAX
    [+] 有效IP: 175.211.108.27:16922  | 延迟: 615ms | 机房: ICN
    [+] 有效IP: 218.158.164.133:12345 | 延迟: 618ms | 机房: ICN
    [+] 有效IP: 220.93.106.4:12345    | 延迟: 614ms | 机房: ICN
    [+] 有效IP: 211.193.169.223:37810 | 延迟: 800ms | 机房: ICN
    [+] 有效IP: 121.179.218.9:16010   | 延迟: 634ms | 机房: ICN
    [+] 有效IP: 220.77.63.85:33160    | 延迟: 1384ms | 机房: LAX
    [+] 有效IP: 211.248.156.161:20387 | 延迟: 982ms | 机房: ICN
    [+] 有效IP: 112.184.137.84:12303  | 延迟: 1040ms | 机房: ICN
    [+] 有效IP: 175.201.84.61:12309   | 延迟: 1237ms | 机房: LAX
    [+] 有效IP: 59.3.192.122:12445    | 延迟: 616ms | 机房: ICN
    [+] 有效IP: 183.106.83.237:12150  | 延迟: 808ms | 机房: ICN
    [+] 有效IP: 175.213.181.45:12121  | 延迟: 952ms | 机房: ICN
    [+] 有效IP: 211.194.9.159:20244   | 延迟: 1112ms | 机房: LAX
    [+] 有效IP: 112.164.215.101:16102 | 延迟: 969ms | 机房: ICN
    [+] 有效IP: 218.150.153.228:10388 | 延迟: 1236ms | 机房: LAX
    [+] 有效IP: 175.215.39.167:10034  | 延迟: 629ms | 机房: ICN
    [+] 有效IP: 121.178.202.91:12380  | 延迟: 731ms | 机房: ICN
    [+] 有效IP: 121.151.223.104:18085 | 延迟: 1022ms | 机房: ICN
    [+] 有效IP: 211.46.201.138:12149  | 延迟: 634ms | 机房: ICN
    [+] 有效IP: 14.51.150.15:10209    | 延迟: 709ms | 机房: ICN
    [+] 有效IP: 119.206.17.38:12188   | 延迟: 1031ms | 机房: LAX
    [+] 有效IP: 59.10.19.104:18005    | 延迟: 938ms | 机房: ICN
    [+] 有效IP: 121.133.224.69:12152  | 延迟: 1006ms | 机房: ICN
    [+] 有效IP: 211.253.199.151:10135 | 延迟: 1031ms | 机房: ICN
    [+] 有效IP: 59.19.70.148:10206    | 延迟: 931ms | 机房: ICN
    [+] 有效IP: 220.122.102.26:30017  | 延迟: 651ms | 机房: ICN
    [+] 有效IP: 121.150.28.21:10430   | 延迟: 708ms | 机房: ICN
    [+] 有效IP: 220.85.252.224:11965  | 延迟: 618ms | 机房: ICN
    [+] 有效IP: 121.161.32.42:11965   | 延迟: 611ms | 机房: ICN
    [+] 有效IP: 169.212.176.182:18790 | 延迟: 701ms | 机房: ICN
    [+] 有效IP: 121.171.101.90:21637  | 延迟: 699ms | 机房: ICN
    [+] 有效IP: 220.72.248.12:30005   | 延迟: 617ms | 机房: ICN
    [+] 有效IP: 175.212.100.88:28017  | 延迟: 943ms | 机房: ICN
    [+] 有效IP: 121.189.177.252:19071 | 延迟: 1289ms | 机房: ICN
    [+] 有效IP: 121.171.219.26:26470  | 延迟: 1111ms | 机房: ICN
    [+] 有效IP: 218.147.161.165:18080 | 延迟: 805ms | 机房: ICN
    [+] 有效IP: 125.136.243.133:10001 | 延迟: 710ms | 机房: ICN
    [+] 有效IP: 119.207.146.175:10000 | 延迟: 800ms | 机房: ICN
    [+] 有效IP: 218.147.117.188:10909 | 延迟: 592ms | 机房: ICN
    [+] 有效IP: 121.158.68.235:20000  | 延迟: 610ms | 机房: ICN
    [+] 有效IP: 125.139.132.117:20000 | 延迟: 622ms | 机房: ICN
    [+] 有效IP: 112.170.171.170:10443 | 延迟: 802ms | 机房: ICN
    [+] 有效IP: 220.84.186.84:10000   | 延迟: 717ms | 机房: ICN
    [+] 有效IP: 220.93.102.220:10443  | 延迟: 694ms | 机房: ICN
    [+] 有效IP: 221.165.213.82:15000  | 延迟: 1280ms | 机房: ICN
    [+] 有效IP: 222.120.117.66:14000  | 延迟: 769ms | 机房: ICN
    [+] 有效IP: 211.55.125.103:10002  | 延迟: 800ms | 机房: ICN
    [+] 有效IP: 183.103.148.247:18080 | 延迟: 611ms | 机房: ICN
    [+] 有效IP: 112.185.223.152:10000 | 延迟: 830ms | 机房: ICN
    [+] 有效IP: 121.173.116.158:10909 | 延迟: 798ms | 机房: ICN
    [+] 有效IP: 125.133.160.129:11434 | 延迟: 812ms | 机房: ICN
    [+] 有效IP: 125.137.255.82:10443  | 延迟: 616ms | 机房: ICN
    [+] 有效IP: 183.104.243.86:20202  | 延迟: 810ms | 机房: ICN
    [+] 有效IP: 211.199.130.106:18080 | 延迟: 1011ms | 机房: ICN
    [+] 有效IP: 175.198.156.202:10001 | 延迟: 976ms | 机房: ICN
    [+] 有效IP: 210.104.162.53:18080  | 延迟: 712ms | 机房: ICN
    [+] 有效IP: 222.97.132.121:19888  | 延迟: 614ms | 机房: ICN
    [+] 有效IP: 222.104.23.140:20000  | 延迟: 1275ms | 机房: ICN
    [+] 有效IP: 125.129.123.108:18790 | 延迟: 610ms | 机房: ICN
    [+] 有效IP: 121.163.80.234:25010  | 延迟: 1140ms | 机房: ICN
    [+] 有效IP: 211.221.218.25:19999  | 延迟: 1313ms | 机房: ICN
    [+] 有效IP: 175.194.119.32:10001  | 延迟: 881ms | 机房: ICN
    [+] 有效IP: 222.111.204.202:10443 | 延迟: 808ms | 机房: ICN
    [+] 有效IP: 175.192.103.88:18080  | 延迟: 1058ms | 机房: ICN
    [+] 有效IP: 59.14.101.85:10001    | 延迟: 812ms | 机房: ICN
    [+] 有效IP: 218.154.186.193:18789 | 延迟: 695ms | 机房: ICN
    [+] 有效IP: 61.79.126.130:10002   | 延迟: 729ms | 机房: ICN
    [+] 有效IP: 221.165.77.238:11235  | 延迟: 602ms | 机房: ICN
    [+] 有效IP: 125.133.81.206:11235  | 延迟: 710ms | 机房: ICN
    [+] 有效IP: 220.77.136.79:10002   | 延迟: 765ms | 机房: ICN
    [+] 有效IP: 220.94.98.144:10002   | 延迟: 610ms | 机房: ICN
    [+] 有效IP: 211.229.115.25:11235  | 延迟: 962ms | 机房: ICN
    [+] 有效IP: 211.38.119.160:20202  | 延迟: 611ms | 机房: ICN
    [+] 有效IP: 175.208.142.21:10002  | 延迟: 1150ms | 机房: ICN
    [+] 有效IP: 175.200.73.184:10000  | 延迟: 696ms | 机房: ICN
    [+] 有效IP: 119.205.165.246:18790 | 延迟: 749ms | 机房: ICN
    [+] 有效IP: 211.104.26.48:10000   | 延迟: 1374ms | 机房: ICN
    [+] 有效IP: 220.80.2.36:10443     | 延迟: 973ms | 机房: ICN
    [+] 有效IP: 218.156.178.182:19071 | 延迟: 615ms | 机房: ICN
    [+] 有效IP: 210.126.87.135:11235  | 延迟: 613ms | 机房: ICN
    [+] 有效IP: 115.23.180.228:18080  | 延迟: 891ms | 机房: ICN
    [+] 有效IP: 59.18.221.41:10243    | 延迟: 1216ms | 机房: LAX
    [+] 有效IP: 218.155.125.99:10001  | 延迟: 607ms | 机房: ICN
    [+] 有效IP: 112.184.55.64:20000   | 延迟: 791ms | 机房: ICN
    [+] 有效IP: 218.150.227.53:10001  | 延迟: 645ms | 机房: ICN
    [+] 有效IP: 125.142.163.239:10002 | 延迟: 717ms | 机房: ICN
    [+] 有效IP: 59.24.62.82:10554     | 延迟: 700ms | 机房: ICN
    [+] 有效IP: 222.113.26.172:10000  | 延迟: 626ms | 机房: ICN
    [+] 有效IP: 121.178.230.168:19071 | 延迟: 1306ms | 机房: ICN
    [+] 有效IP: 222.111.88.109:32773  | 延迟: 713ms | 机房: ICN
    [+] 有效IP: 222.116.195.135:19530 | 延迟: 809ms | 机房: ICN
    [+] 有效IP: 121.161.62.131:19530  | 延迟: 1273ms | 机房: ICN
    [+] 有效IP: 222.98.185.243:37215  | 延迟: 696ms | 机房: ICN
    [+] 有效IP: 183.104.17.160:10255  | 延迟: 810ms | 机房: ICN
    [+] 有效IP: 211.198.97.38:27017   | 延迟: 715ms | 机房: ICN
    [+] 有效IP: 221.162.220.76:13720  | 延迟: 799ms | 机房: ICN
    [+] 有效IP: 222.119.153.85:11310  | 延迟: 598ms | 机房: ICN
    [+] 有效IP: 121.174.82.211:19999  | 延迟: 1384ms | 机房: ICN
    [+] 有效IP: 222.98.205.218:10909  | 延迟: 808ms | 机房: ICN
    [+] 有效IP: 222.113.18.213:14265  | 延迟: 628ms | 机房: ICN
    [+] 有效IP: 121.161.114.201:35342 | 延迟: 819ms | 机房: ICN
    [+] 有效IP: 119.196.39.18:27017   | 延迟: 717ms | 机房: ICN
    [+] 有效IP: 121.179.3.58:35342    | 延迟: 806ms | 机房: ICN
    [+] 有效IP: 121.159.83.32:14000   | 延迟: 628ms | 机房: ICN
    [+] 有效IP: 59.15.63.6:15000      | 延迟: 682ms | 机房: ICN
    [+] 有效IP: 121.139.161.31:30005  | 延迟: 691ms | 机房: ICN
    [+] 有效IP: 121.145.10.32:10000   | 延迟: 611ms | 机房: ICN
    [+] 有效IP: 121.144.133.84:19530  | 延迟: 1765ms | 机房: ICN
    [+] 有效IP: 121.152.174.26:18080  | 延迟: 605ms | 机房: ICN
    [+] 有效IP: 221.148.200.191:25010 | 延迟: 798ms | 机房: ICN
    [+] 有效IP: 121.147.101.201:28017 | 延迟: 780ms | 机房: ICN
    [+] 有效IP: 59.21.54.42:33890     | 延迟: 610ms | 机房: ICN
    [+] 有效IP: 59.26.120.165:14000   | 延迟: 1695ms | 机房: ICN
    [+] 有效IP: 59.10.34.58:32412     | 延迟: 637ms | 机房: ICN
    [+] 有效IP: 210.123.225.3:18789   | 延迟: 706ms | 机房: ICN
    [+] 有效IP: 220.118.195.132:19071 | 延迟: 1320ms | 机房: ICN
    [+] 有效IP: 220.119.115.101:20202 | 延迟: 797ms | 机房: ICN
    [+] 有效IP: 220.118.185.72:19530  | 延迟: 796ms | 机房: ICN
    [+] 有效IP: 220.118.97.223:18080  | 延迟: 1290ms | 机房: ICN
    [+] 有效IP: 220.118.190.81:11235  | 延迟: 954ms | 机房: ICN
    [+] 有效IP: 211.252.161.113:10000 | 延迟: 621ms | 机房: ICN
    [+] 有效IP: 14.51.213.135:10002   | 延迟: 829ms | 机房: ICN
    [+] 有效IP: 14.53.147.196:14443   | 延迟: 824ms | 机房: ICN
    [+] 有效IP: 14.43.100.104:18080   | 延迟: 821ms | 机房: ICN
    [+] 有效IP: 14.56.15.161:20201    | 延迟: 1489ms | 机房: ICN
    [+] 有效IP: 14.49.144.67:10002    | 延迟: 855ms | 机房: ICN
    [+] 有效IP: 210.113.231.202:20202 | 延迟: 798ms | 机房: ICN
    [+] 有效IP: 220.125.207.242:14265 | 延迟: 723ms | 机房: ICN
    [+] 有效IP: 220.121.29.211:25000  | 延迟: 965ms | 机房: ICN
    [+] 有效IP: 211.43.123.3:11235    | 延迟: 985ms | 机房: ICN
    [+] 有效IP: 121.155.168.151:18790 | 延迟: 706ms | 机房: ICN
    [+] 有效IP: 211.251.27.236:26257  | 延迟: 809ms | 机房: ICN
    [+] 有效IP: 183.97.155.189:13579  | 延迟: 614ms | 机房: ICN
    [+] 有效IP: 210.97.51.84:37810    | 延迟: 615ms | 机房: ICN
    [+] 有效IP: 211.253.198.246:33890 | 延迟: 799ms | 机房: ICN
    [+] 有效IP: 118.43.46.21:10001    | 延迟: 966ms | 机房: ICN
    [+] 有效IP: 218.152.147.61:18790  | 延迟: 685ms | 机房: ICN
    [+] 有效IP: 221.156.212.138:10001 | 延迟: 601ms | 机房: ICN
    [+] 有效IP: 220.95.25.188:20202   | 延迟: 614ms | 机房: ICN
    [+] 有效IP: 112.167.89.230:11235  | 延迟: 701ms | 机房: ICN
    [+] 有效IP: 221.157.243.233:20201 | 延迟: 709ms | 机房: ICN
    [+] 有效IP: 175.196.171.78:11235  | 延迟: 678ms | 机房: ICN
    [+] 有效IP: 121.190.20.83:10001   | 延迟: 703ms | 机房: ICN
    [+] 有效IP: 175.199.174.127:20201 | 延迟: 786ms | 机房: ICN
    [+] 有效IP: 220.72.70.53:10002    | 延迟: 799ms | 机房: ICN
    [+] 有效IP: 210.178.190.134:10001 | 延迟: 734ms | 机房: ICN
    [+] 有效IP: 125.133.1.163:22335   | 延迟: 809ms | 机房: ICN
    [+] 有效IP: 211.220.198.181:27017 | 延迟: 797ms | 机房: ICN
    [+] 有效IP: 210.179.223.152:15000 | 延迟: 736ms | 机房: ICN
    [+] 有效IP: 211.106.184.129:18790 | 延迟: 601ms | 机房: ICN
    [+] 有效IP: 118.34.159.157:19071  | 延迟: 2504ms | 机房: ICN
    [+] 有效IP: 119.195.178.143:10001 | 延迟: 1271ms | 机房: ICN
    [+] 有效IP: 221.145.251.131:20201 | 延迟: 651ms | 机房: ICN
    [+] 有效IP: 118.47.203.154:10000  | 延迟: 636ms | 机房: ICN
    [+] 有效IP: 61.77.75.94:10001     | 延迟: 729ms | 机房: ICN
    [+] 有效IP: 210.123.143.214:18789 | 延迟: 594ms | 机房: ICN
    [+] 有效IP: 125.139.31.30:10001   | 延迟: 989ms | 机房: ICN
    [+] 有效IP: 211.252.47.147:10002  | 延迟: 684ms | 机房: ICN
    [+] 有效IP: 118.45.236.190:10443  | 延迟: 1276ms | 机房: ICN
    [+] 有效IP: 125.143.124.123:10002 | 延迟: 799ms | 机房: ICN
    [+] 有效IP: 119.201.101.228:10443 | 延迟: 792ms | 机房: ICN
    [+] 有效IP: 220.93.231.249:27017  | 延迟: 811ms | 机房: ICN
    [+] 有效IP: 175.209.132.203:28017 | 延迟: 1135ms | 机房: ICN
    [+] 有效IP: 121.165.93.96:33338   | 延迟: 599ms | 机房: ICN
    [+] 有效IP: 61.80.60.253:18852    | 延迟: 794ms | 机房: ICN
    [+] 有效IP: 121.128.161.235:10002 | 延迟: 730ms | 机房: ICN
    [+] 有效IP: 115.21.105.223:10443  | 延迟: 596ms | 机房: ICN
    [+] 有效IP: 183.105.104.149:10002 | 延迟: 977ms | 机房: ICN
    [+] 有效IP: 175.215.224.182:20000 | 延迟: 971ms | 机房: ICN
    [+] 有效IP: 118.44.0.58:10001     | 延迟: 822ms | 机房: ICN
    [+] 有效IP: 112.163.160.207:18080 | 延迟: 1681ms | 机房: ICN
    [+] 有效IP: 59.12.232.18:14534    | 延迟: 653ms | 机房: ICN
    [+] 有效IP: 221.157.170.162:10443 | 延迟: 612ms | 机房: ICN
    [+] 有效IP: 220.88.62.89:10000    | 延迟: 1049ms | 机房: ICN
    [+] 有效IP: 210.179.78.34:10002   | 延迟: 712ms | 机房: ICN
    [+] 有效IP: 61.83.13.175:18080    | 延迟: 686ms | 机房: ICN
    [+] 有效IP: 222.113.237.204:11371 | 延迟: 838ms | 机房: ICN
    [+] 有效IP: 121.141.7.44:10002    | 延迟: 697ms | 机房: ICN
    [+] 有效IP: 121.158.182.66:10286  | 延迟: 838ms | 机房: ICN
    [+] 有效IP: 121.129.127.62:18789  | 延迟: 992ms | 机房: ICN
    [+] 有效IP: 59.10.207.70:23424    | 延迟: 1076ms | 机房: LAX
    [+] 有效IP: 211.106.194.3:32677   | 延迟: 963ms | 机房: ICN
    [+] 有效IP: 221.146.107.49:10030  | 延迟: 613ms | 机房: ICN
    [+] 有效IP: 211.217.155.246:10554 | 延迟: 803ms | 机房: ICN
    [+] 有效IP: 59.26.216.31:20880    | 延迟: 699ms | 机房: ICN
    [+] 有效IP: 121.171.166.184:20201 | 延迟: 794ms | 机房: ICN
    [+] 有效IP: 59.28.29.100:17000    | 延迟: 651ms | 机房: ICN
    [+] 有效IP: 211.51.121.183:20202  | 延迟: 611ms | 机房: ICN
    [+] 有效IP: 218.156.189.218:11965 | 延迟: 1307ms | 机房: ICN
    [+] 有效IP: 119.198.139.244:28080 | 延迟: 1297ms | 机房: ICN
    [+] 有效IP: 121.178.148.202:28017 | 延迟: 808ms | 机房: ICN
    [+] 有效IP: 121.143.252.193:33110 | 延迟: 799ms | 机房: ICN
    [+] 有效IP: 220.90.15.240:10909   | 延迟: 979ms | 机房: ICN
    [+] 有效IP: 121.136.116.189:10003 | 延迟: 808ms | 机房: ICN
    [+] 有效IP: 115.21.239.155:10332  | 延迟: 877ms | 机房: ICN
    [+] 有效IP: 121.185.45.80:16000   | 延迟: 633ms | 机房: ICN
    [+] 有效IP: 210.100.215.99:33338  | 延迟: 613ms | 机房: ICN
    [+] 有效IP: 125.142.3.14:19530    | 延迟: 817ms | 机房: ICN
    [+] 有效IP: 59.10.146.184:20000   | 延迟: 719ms | 机房: ICN
    [+] 有效IP: 221.168.213.173:32677 | 延迟: 1277ms | 机房: ICN
    [+] 有效IP: 112.167.75.77:18081   | 延迟: 843ms | 机房: ICN
    [+] 有效IP: 121.154.97.193:38699  | 延迟: 1030ms | 机房: ICN
    [+] 有效IP: 222.121.232.215:22335 | 延迟: 836ms | 机房: ICN
    [+] 有效IP: 121.156.211.192:10002 | 延迟: 816ms | 机房: ICN
    [+] 有效IP: 221.165.212.251:13722 | 延迟: 695ms | 机房: ICN
    [+] 有效IP: 222.109.21.253:17000  | 延迟: 807ms | 机房: ICN
    [+] 有效IP: 211.248.30.218:18789  | 延迟: 1279ms | 机房: ICN
    [+] 有效IP: 121.159.11.183:37020  | 延迟: 797ms | 机房: ICN
    [+] 有效IP: 121.153.124.62:10443  | 延迟: 834ms | 机房: ICN
    [+] 有效IP: 14.45.104.202:23149   | 延迟: 797ms | 机房: ICN
    [+] 有效IP: 222.103.239.210:25565 | 延迟: 698ms | 机房: ICN
    [+] 有效IP: 59.18.144.196:10443   | 延迟: 695ms | 机房: ICN
    [+] 有效IP: 220.122.150.232:10162 | 延迟: 622ms | 机房: ICN
    [+] 有效IP: 175.201.59.79:20005   | 延迟: 737ms | 机房: ICN
    [+] 有效IP: 222.103.177.64:20293  | 延迟: 604ms | 机房: ICN
    [+] 有效IP: 211.198.88.33:16080   | 延迟: 847ms | 机房: ICN
    [+] 有效IP: 210.123.55.197:38520  | 延迟: 790ms | 机房: ICN
    [+] 有效IP: 112.160.59.185:20005  | 延迟: 1014ms | 机房: ICN
    [+] 有效IP: 211.51.201.180:11001  | 延迟: 617ms | 机房: ICN
    [+] 有效IP: 59.3.179.121:29066    | 延迟: 1038ms | 机房: ICN
    [+] 有效IP: 121.149.114.169:37810 | 延迟: 698ms | 机房: ICN
    [+] 有效IP: 222.97.226.51:18001   | 延迟: 688ms | 机房: ICN
    [+] 有效IP: 59.20.184.146:23791   | 延迟: 933ms | 机房: ICN
    [+] 有效IP: 121.186.175.53:32771  | 延迟: 931ms | 机房: ICN
    [+] 有效IP: 220.70.184.199:10101  | 延迟: 954ms | 机房: ICN
    [+] 有效IP: 220.80.5.99:38520     | 延迟: 592ms | 机房: ICN
    [+] 有效IP: 220.86.103.56:10101   | 延迟: 976ms | 机房: ICN
    [+] 有效IP: 59.30.132.177:12300   | 延迟: 822ms | 机房: ICN
    [+] 有效IP: 121.160.199.65:22222  | 延迟: 627ms | 机房: ICN
    [+] 有效IP: 59.22.105.65:25105    | 延迟: 928ms | 机房: ICN
    [+] 有效IP: 59.23.170.149:29738   | 延迟: 791ms | 机房: ICN
    [+] 有效IP: 61.75.115.235:20005   | 延迟: 620ms | 机房: ICN
    [+] 有效IP: 211.220.30.21:20880   | 延迟: 987ms | 机房: ICN
    [+] 有效IP: 14.39.61.100:33848    | 延迟: 628ms | 机房: ICN
    [+] 有效IP: 121.147.240.156:16923 | 延迟: 629ms | 机房: ICN
